OBJECTID,SCH_ACADEMIC_YEAR,SCH_ESIS_ID,SCH_EDUCATION_TYPE_EN,SCH_EDUCATION_TYPE_AR,SCH_NAME_EN,SCH_NAME_AR,SCH_GENDER_EN,SCH_GENDER_AR,SCH_CURRICULUM_EN,SCH_CURRICULUM_AR,SCH_GRADES_EN,SCH_GRADES_AR,SCH_CYCLE_EN,SCH_CYCLE_AR,SCH_REGION_EN,SCH_REGION_AR,SCH_DISTRICT_EN,SCH_DISTRICT_AR,SCH_COMMUNITY,SCH_PHONE,SCH_EMAIL_ADDRESS,SCH_WEBSITE,SCH_AVERAGE_TUITION_FEE,X,Y,latitude,longitude,geometry_type
193,2024,9144,Private,خاص,Al Manahel Private School,مدرسة المناهل الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37672030,9144@adek.gov.ae,http://www.almanahil.sch.ae,7991,55.71926322,24.2014676,24.201467600000058,55.71926322000007,Point
194,2024,7106,Private,خاص,Emirates National Schools- Br2,2 مدارس الإمارات الوطنية -فرع,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL NAHYAN,آل نهيان,E19_02,24993700,9106@adek.gov.ae,http://www.ens.sch.ae/,55350,54.38474555,24.4703565,24.470356500000037,54.38474555000005,Point
195,2024,9274,Private,خاص,The Philippine Global School,مدرسة جلوبال الفلبينية,Mixed,مختلط,Private Philippine,خاص - فلبيني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,HADBAT AL ZA`FARANAH,حدبة الزعفرانة,E30,24473366,9274@adek.gov.ae,http://thephilippineglobalschool.com/,7258,54.40245149,24.4432509,24.443250900000066,54.40245149000003,Point
196,2024,9029,Private,خاص,Pearl British Academy,اللؤلؤة أكاديمّية بريطانية,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس",ECE & KG & Cycle 1,"حضانة,رياض الأطفال,الحلقة الأولى",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E18_02,26418887,9029@adek.gov.ae,https://www.pearlbritishacademy.ae,44661,54.37569109,24.47539626,24.475396260000025,54.37569109000003,Point
197,2024,9334,Private,خاص,Al Dhafra Private Academy,أكاديمية الظفرة الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL TIWAYYA,الطوية,WADI BIN SHAMI,37046600,9334@adek.gov.ae,http://www.alnashaa.sch.ae,14559,55.71437305,24.26995263,24.269952630000034,55.71437305000006,Point
198,2024,7173,Private,خاص,Universal Private British,العالمية الخاصة منهج بريطاني,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37678884,universal.pvt@adek.gov.ae,www.universalschool.net,10934,55.71283492,24.1980951,24.198095100000046,55.712834920000034,Point
199,2024,9135,Private,خاص,Al Andalus Private Academy,مدرسة أكاديمية الأندلس الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37829980,9135@adek.gov.ae,https://al-andalus-private-academy.business.site/?m=true,10328,55.72625022,24.20088525,24.200885250000056,55.726250220000054,Point
200,2024,9060,Private,خاص,Abu Dhabi International Private School - Karamah,مدرسة أبوظبي الدولية الخاصة- الكرامة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W14_01,24434433,9060@adek.gov.ae,http://www.aisschools.com,26280,54.36563917,24.46231059,24.462310590000072,54.365639170000065,Point
201,2024,9048,Private,خاص,German International School ,المدرسة الألمانية الدولية,Mixed,مختلط,Private German,خاص - الماني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W13_02,26668668,9048@adek.gov.ae,https://gisad.ae/,46690,54.3606009,24.46659644,24.466596440000046,54.360600900000065,Point
202,2024,9293,Private,خاص,Wales International School,مدرسة ويلز الدولية,Mixed,مختلط,Private British,خاص - بريطاني,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SHAMKHAH,الشامخة,SH22,26664883,9293@adek.gov.ae,https://walesschool.com/,30127,54.70413606,24.35611186,24.356111860000055,54.70413606000005,Point
203,2024,9208,Private,خاص,Grace Valley Indian School ,مدرسة وادي الرحمة الهندية الخاصة,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37805511,9208@adek.gov.ae,http://www.gracevalleyschool.com,10427,55.71103437,24.18639352,24.186393520000024,55.71103437000005,Point
204,2024,9111,Private,خاص,International Jubilee Private School,مدرسة اليوبيل الدولية الخاصة ,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E4_01,26335150,9111@adek.gov.ae,http://www.ijps.school,24398,54.36541856,24.47919883,24.47919883000003,54.36541856000008,Point
205,2024,9127,Private,خاص,Oasis International School,مدرسة الواحة الدولية الخاصة,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL JIMI,الجيمي,AL AMERIYA,37821001,9127@adek.gov.ae,http://oasisalain.com,9667,55.72647768,24.25328681,24.253286810000077,55.72647768000007,Point
206,2024,9152,Private,خاص,Darul Huda Islamic School,مدرسة دار الهدى الإسلامية,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37677883,9152@adek.gov.ae,http://dhischool.com/dhis/,7083,55.72029492,24.2019724,24.201972400000045,55.72029492000007,Point
207,2024,7105,Private,خاص,Emirates National,الإمارات الوطنية ,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,Z3,25590000,9105@adek.gov.ae,http://www.ens.sch.ae/ ,56135,54.55014167,24.36150087,24.361500870000043,54.55014167000007,Point
208,2024,9281,Private,خاص,Aldar Academies-West Yas School,اكاديميات الدار - مدرسة ويست ياس,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,YAS ISLAND,جزيرة ياس,YS3_05,28132111,9281@adek.gov.ae,https://www.yasamericanacademy.ae/,60723,54.58908044,24.49490694,24.494906940000078,54.58908044000003,Point
209,2024,9312,Private,خاص,Royal American School,مدرسة رويال الأمريكية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME12,25591000,9312@adek.gov.ae,https://royal-american-school.business.site,15912,54.53272514,24.31656724,24.31656724000004,54.53272514000008,Point
210,2024,9017,Private,خاص,Al Dhafra Private Schools - Mbz,مدارس الظفرة الخاصة- مدينة محمد بن زايد,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,26108400,9017@adek.gov.ae,http://abu-dhabi.dhafraschools.com/,37503,54.53224805,24.34548583,24.34548583000003,54.53224805000008,Point
211,2024,9134,Private,خاص,Al Ain Juniors School,مدرسة العين التمهيدية الخاصة,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37810077,9134@adek.gov.ae, http://www.alainjuniors.com,9126,55.72388881,24.19982873,24.199828730000036,55.72388881000006,Point
212,2024,9296,Private,خاص,Future Leaders International Private School - Baniyas,مدرسة قادة المستقبل الدولية الخاصة- بني ياس,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB9,26322213,9296@adek.gov.ae,http://futureleaders.sch.ae,32779,54.64869566,24.2832223,24.283222300000034,54.648695660000044,Point
213,2024,7320,Private,خاص,Rowad Al Dhafra British,رواد الظفرة منهج بريطاني,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Dhafra Region,منطقة الظفرة,MADINAT ZAYED,مدينة زايد,MZE1_03,28841500,7320@adek.gov.ae,https://t.me/rowadaldhafrah,14726,53.71424851,23.65134385,23.651343850000046,53.71424851000006,Point
214,2024,7168,Private,خاص,Our Own English High School,مدرستنا الثانوية الإنجليزية ,Mixed,مختلط,Private British,خاص - بريطاني,"G05,G06,G07,G08,G09,G10,G11,G12","الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37679747,ourenglishaa.pvt@adek.gov.ae,http://www.gemsoo-alain.com/,14025,55.71042363,24.1966423,24.196642300000065,55.71042363000004,Point
215,2024,9021,Private,خاص,Pakistan Community Welfare School,مدرسة الجالية الباكستانية,Mixed,مختلط,Private Pakistan,خاص - باكستاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME12,25530532,9021@adek.gov.ae,http://www.pakcommunityschool.com/,4236,54.53207344,24.32097563,24.320975630000078,54.53207344000003,Point
216,2024,9224,Private,خاص,Emirates National Schools - Manhal,مدارس الإمارات الوطنية- المنهل,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس",ECE & KG & Cycle 1,"حضانة,رياض الأطفال,الحلقة الأولى",Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W18_02,26425993,9224@adek.gov.ae,http://www.ens.sch.ae/,28736,54.35934228,24.45627256,24.45627256000006,54.35934228000008,Point
217,2024,8122,Private,خاص,The Model Private ,النموذجية الخاصة للبنين ,Mixed,مختلط,Private Kerala,N/A,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME12,25527200,9122@adek.gov.ae,www.themodel.ae,5077,54.53770998,24.32119544,24.321195440000054,54.537709980000045,Point
218,2024,9294,Private,خاص,Dunes International School,مدرسة ديونز انترناشيونال,Mixed,مختلط,Private Indian,خاص - هندي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,25527527,9294@adek.gov.ae,http://www.dunesinternationalschool.com,17104,54.53239268,24.33938082,24.33938082000003,54.532392680000044,Point
219,2024,9241,Private,خاص,Shining Star International School,مدرسة شينينج ستار انترناشونال,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME12,25596444,9241@adek.gov.ae,http://www.ssis.ae,12724,54.53394048,24.32105196,24.321051960000034,54.53394048000007,Point
220,2024,9259,Private,خاص,Gems United Indian School,مدرسة جيمس الهندية المتحده,Mixed,مختلط,Private Indian,خاص - هندي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,WB2_01,22059710,9259@adek.gov.ae,https://www.gemsunitedindianschool-abudhabi.com/,13893,54.61734192,24.29497743,24.294977430000074,54.61734192000006,Point
221,2024,8025,Private,خاص,Al Nahda National  - Girls,النهضة الوطنية الخاصة-بنات ,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W52,22041800,9025@adek.gov.ae,http://www.nahdaschools.com/,21541,54.40011915,24.43697755,24.43697755000005,54.40011915000008,Point
222,2024,9154,Private,خاص,Emirates National Schools - Al Ain,مدارس الإمارات الوطنية- العين,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL TIWAYYA,الطوية,EIDAN AL JAREH,37070548,9154@adek.gov.ae,http://www.ens.sch.ae/,35901,55.69137269,24.25946035,24.25946035000004,55.69137269000004,Point
223,2024,9230,Private,خاص,Gems Winchester School,مدرسة جيمس وينشستر,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع,السنة التاسعة/الصف الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E4_02,24035499,9230@adek.gov.ae,https://www.gemswinchesterschool-abudhabi.com/,25066,54.37051552,24.48130262,24.481302620000065,54.370515520000026,Point
224,2024,7060,Private,خاص,Abu Dhabi International Pvt,أبوظبي الدولية الخاصة ,Mixed,مختلط,Private British,خاص - بريطاني,"G10,G11,G12","العاشر,الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W14_01,24434433,9060@adek.gov.ae,http://www.aisschools.com,26230,54.36563917,24.46231059,24.462310590000072,54.365639170000065,Point
225,2024,9275,Private,خاص,Sabis International School - Yas,مدرسة سابس الدولية- جزيرة ياس,Mixed,مختلط,Private SABIS,خاص - اجنبي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,YAS ISLAND,جزيرة ياس,YN3,25650065,9275@adek.gov.ae,https://sisyasisland.sabis.net/,50180,54.59989534,24.50811249,24.50811249000003,54.599895340000046,Point
